dst_port,protocol,duration,total_bytes,total_packets,fwd_pkts,fwd_bytes,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_min,fwd_pkt_len_max,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_syn,fwd_ack,fwd_fin,fwd_rst,fwd_psh,fwd_urg,bwd_pkts,bwd_bytes,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_min,bwd_pkt_len_max,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_syn,bwd_ack,bwd_fin,bwd_rst,bwd_psh,bwd_urg,bytes_per_second,packets_per_second,fwd_bytes_per_second,bwd_bytes_per_second,down_up_ratio,flow_pkt_asymmetry,flow_byte_asymmetry,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_q1,pkt_len_q3,pkt_len_skew,pkt_len_entropy,small_pkt_ratio,large_pkt_ratio,iat_mean,iat_std,iat_min,iat_max,burstiness,burst_count,mean_burst_duration,direction_switches,src_port_ephemeral,is_well_known_dst_port,is_complete_handshake,handshake_ratio,has_tls,tls_version,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,fingerprint_source,has_sni,cipher_suite,dns_query_count,dns_query_types,dns_unique_queries,http_request_count,http_unique_hosts,http_unique_uris,label,fingerprint_final,fingerprint_method
443,TCP,0.041062,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.005133,0.008205,0.000121,0.022459,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005848,0.008625,4e-05,0.022199,1,8,1,0,4,0,106400.0779,414.0081,26813.1119,79586.9661,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002566,0.00628,4e-05,0.022199,2.4469,1,0.041062,12,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038755,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004844,0.007887,5.3e-05,0.022052,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005505,0.008246,2.4e-05,0.021747,1,8,1,0,4,0,112733.8408,438.6531,28409.2375,84324.6033,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002422,0.006006,1.5e-05,0.021747,2.4794,1,0.038755,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037509,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005358,0.008007,0.00011,0.021519,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.00623,0.008398,2.4e-05,0.021326,1,7,0,0,4,0,113599.4028,399.904,27913.3008,85686.102,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002679,0.006211,2.4e-05,0.021326,2.3184,1,0.037509,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038155,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005451,0.008061,0.000163,0.021777,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006336,0.008451,2.9e-05,0.021527,1,7,0,0,4,0,111676.0582,393.1333,27440.7024,84235.3558,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002725,0.00625,2.9e-05,0.021527,2.2934,1,0.038155,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.039341,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.00562,0.008229,0.000103,0.022413,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006438,0.008692,2.5e-05,0.02219,1,7,1,0,4,0,108309.3973,381.2816,26613.4567,81695.9406,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.00281,0.006399,2.5e-05,0.02219,2.2773,1,0.039341,8,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037996,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.00475,0.007771,4.9e-05,0.021774,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005401,0.008172,2.8e-05,0.021623,1,8,1,0,4,0,114985.788,447.4155,28976.7344,86009.0536,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002375,0.005947,2.8e-05,0.021623,2.5042,1,0.037996,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038225,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005461,0.008007,0.00024,0.021619,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006331,0.008373,3.3e-05,0.021337,1,7,0,0,4,0,111471.55,392.4133,27390.4513,84081.0988,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.00273,0.006211,3.3e-05,0.021337,2.2748,1,0.038225,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038827,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005547,0.00823,0.000153,0.02233,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006446,0.008615,2.8e-05,0.022115,1,7,0,0,4,0,109743.2199,386.3291,26965.7712,82777.4487,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002773,0.006388,2.8e-05,0.022115,2.3034,1,0.038827,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038289,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.00547,0.008047,0.000183,0.021764,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006351,0.008432,3.6e-05,0.021534,1,7,0,0,4,0,111285.2255,391.7574,27344.6682,83940.5573,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002735,0.006251,3.6e-05,0.021534,2.2854,1,0.038289,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037647,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005378,0.007938,0.000137,0.021335,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006252,0.00832,2.6e-05,0.02114,1,7,0,0,4,0,113182.9893,398.4381,27810.981,85372.0084,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002689,0.00617,2.6e-05,0.02114,2.2945,1,0.037647,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038885,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005555,0.008089,0.000141,0.021997,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006441,0.008471,2.7e-05,0.021741,1,7,0,0,4,0,109579.5294,385.7529,26925.5497,82653.9797,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002778,0.006288,2.7e-05,0.021741,2.264,1,0.038885,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037893,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005413,0.008025,0.000108,0.021689,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006293,0.008446,4.6e-05,0.02151,1,7,0,0,4,0,112448.2094,395.8515,27630.4331,84817.7764,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002707,0.006236,3.8e-05,0.02151,2.3039,1,0.037893,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038577,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004822,0.007808,0.00012,0.021628,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005479,0.00821,2.6e-05,0.021467,1,8,1,0,4,0,113254.0115,440.6771,28540.322,84713.6895,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002411,0.005983,1.9e-05,0.021467,2.4816,1,0.038577,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038088,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004761,0.007769,0.000102,0.021823,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005409,0.008132,4.3e-05,0.021529,1,8,1,0,4,0,114708.0445,446.3348,28906.7423,85801.3022,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002381,0.005915,1.9e-05,0.021529,2.4846,1,0.038088,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038184,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004773,0.007744,8.3e-05,0.021648,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005426,0.008131,3.5e-05,0.021447,1,8,1,0,4,0,114419.6522,445.2127,28834.0666,85585.5856,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002386,0.005922,1.1e-05,0.021447,2.4815,1,0.038184,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037897,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005414,0.008047,0.000147,0.02165,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006295,0.008426,2.8e-05,0.021389,1,7,0,0,4,0,112436.3406,395.8097,27627.5167,84808.8239,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002707,0.006231,2.8e-05,0.021389,2.302,1,0.037897,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038311,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004789,0.007817,5.1e-05,0.021951,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005444,0.008198,1.3e-05,0.02168,1,8,1,0,4,0,114040.354,443.7368,28738.4824,85301.8715,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002394,0.005957,1.3e-05,0.02168,2.4877,1,0.038311,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037987,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005427,0.008091,0.000132,0.021778,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006311,0.008479,4.1e-05,0.021537,1,7,0,0,4,0,112169.9529,394.8719,27562.0607,84607.8922,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002713,0.006267,3.6e-05,0.021537,2.3099,1,0.037987,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038334,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004792,0.007734,5.1e-05,0.021553,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005451,0.008097,1.7e-05,0.021266,1,8,1,0,4,0,113971.9309,443.4705,28721.2396,85250.6913,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002396,0.005901,1.7e-05,0.021266,2.4629,1,0.038334,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037847,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005407,0.008043,0.000144,0.021605,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006285,0.008414,3.8e-05,0.021335,1,7,0,0,4,0,112584.8812,396.3326,27664.0156,84920.8656,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002703,0.006225,3.8e-05,0.021335,2.3028,1,0.037847,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038404,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004801,0.007808,6.5e-05,0.021783,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005448,0.008187,1.5e-05,0.021517,1,8,1,0,4,0,113764.1912,442.6622,28668.8887,85095.3026,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.0024,0.005955,1.5e-05,0.021517,2.4809,1,0.038404,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038196,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005457,0.008051,0.000143,0.021746,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.00634,0.008403,4e-05,0.021417,1,7,0,0,4,0,111556.1839,392.7113,27411.2473,84144.9367,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002728,0.006226,4e-05,0.021417,2.2821,1,0.038196,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.03794,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.00542,0.008037,7.2e-05,0.021533,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.00629,0.008422,3.7e-05,0.021317,1,7,1,0,4,0,112308.9088,395.3611,27596.2045,84712.7043,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.00271,0.006237,3.7e-05,0.021317,2.3016,1,0.03794,8,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.039068,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004883,0.007761,5.3e-05,0.021925,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005548,0.008134,2e-05,0.021721,1,8,1,0,4,0,111830.6542,435.1387,28181.632,83649.0222,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002442,0.005954,2e-05,0.021721,2.4386,1,0.039068,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038983,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005569,0.008165,0.000172,0.022007,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006469,0.008571,2.5e-05,0.021803,1,7,0,0,4,0,109304.0556,384.7831,26857.8611,82446.1945,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002784,0.006353,2.5e-05,0.021803,2.2817,1,0.038983,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038107,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004763,0.007785,5.2e-05,0.021817,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005415,0.00817,2.6e-05,0.021614,1,8,1,0,4,0,114650.8515,446.1123,28892.3295,85758.5221,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002382,0.005947,1.7e-05,0.021614,2.4969,1,0.038107,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.037865,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005409,0.008017,0.00015,0.021591,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006287,0.008407,2.8e-05,0.021334,1,7,1,0,4,0,112531.3614,396.1442,27650.8649,84880.4965,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002705,0.006212,2.8e-05,0.021334,2.2969,1,0.037865,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.041302,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.0059,0.00847,0.000196,0.021881,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.00685,0.008892,5e-05,0.021626,1,7,0,0,4,0,103166.9168,363.1785,25349.862,77817.0549,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.00295,0.00661,4.7e-05,0.021626,2.2404,1,0.041302,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038392,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005485,0.008123,0.000154,0.021847,1,7,0,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006342,0.00852,2.8e-05,0.021574,1,7,1,0,4,0,110986.6639,390.7064,27271.3065,83715.3574,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002742,0.006292,2.8e-05,0.021574,2.2946,1,0.038392,8,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038283,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005469,0.008058,0.000168,0.021476,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006353,0.008462,3.8e-05,0.021302,1,7,0,0,4,0,111302.667,391.8188,27348.9538,83953.7131,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002735,0.006272,3.8e-05,0.021302,2.2936,1,0.038283,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.03931,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004914,0.008025,5.5e-05,0.022454,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005587,0.008419,2.6e-05,0.022159,1,8,1,0,4,0,111142.203,432.4599,28008.1404,83134.0626,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002457,0.006111,1.4e-05,0.022159,2.4873,1,0.03931,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038119,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.005446,0.008062,9.5e-05,0.021533,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.006321,0.008441,3.1e-05,0.021242,1,7,1,0,4,0,111781.5263,393.5046,27466.6177,84314.9086,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.002723,0.006241,2.9e-05,0.021242,2.2922,1,0.038119,8,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038512,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004814,0.007874,5.2e-05,0.022179,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005475,0.008277,2.4e-05,0.022024,1,8,1,0,4,0,113445.1599,441.4209,28588.4919,84856.668,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002407,0.006025,1.5e-05,0.022024,2.503,1,0.038512,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.052286,4261,15,8,1047,130.875,101.7048,54.0,331.0,0.007469,0.008498,0.000164,0.021857,1,7,1,1,3,0,7,3214,459.1429,496.5922,54.0,1514.0,0.008688,0.008656,2.9e-05,0.021587,1,7,0,0,4,0,81494.0902,286.8837,20024.4807,61469.6095,3.0668,0.0667,-0.5086,284.0667,383.9515,54.0,1514.0,54.0,275.5,2.2152,2.9996,0.4667,0.0667,0.003735,0.006952,2.9e-05,0.021587,1.8615,1,0.052286,10,1,1,1,0.1333,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
443,TCP,0.038147,4369,17,9,1101,122.3333,98.8849,54.0,331.0,0.004768,0.007755,6.8e-05,0.021721,1,7,1,2,3,0,8,3268,408.5,483.4576,54.0,1514.0,0.005418,0.008131,2.7e-05,0.021473,1,8,1,0,4,0,114530.6315,445.6445,28862.0337,85668.5978,2.9655,0.0588,-0.496,257.0,368.1982,54.0,1514.0,54.0,220.0,2.4086,2.8138,0.5294,0.0588,0.002384,0.005919,1.2e-05,0.021473,2.4824,1,0.038147,10,1,1,1,0.1176,1,,21,3,t12i210300_b973bfd88a0e_c08b0bbc99a6,12,21,3,0,0,5079c37250d628519709602286e00194,ja4,0,0x3c,0,0,0,0,0,0,minor_project,t12i210300_b973bfd88a0e_c08b0bbc99a6,ja4
